Date, Iteration, Virial Sum, Potential Energy 
2026-02-16 04:29:54,875,-6922283.1662165485,-6096372.731116882
2026-02-16 04:30:13,876,-6922714.90426898,-6098146.0825646045
2026-02-16 04:30:44,877,-6923152.883472593,-6099933.23325395
2026-02-16 04:31:15,878,-6923596.392756163,-6101812.038505188
2026-02-16 04:31:46,879,-6924044.504615188,-6103751.503612207
2026-02-16 04:32:18,880,-6924496.251537457,-6105725.51278027
2026-02-16 04:32:49,881,-6924951.634039403,-6107705.1087951595
2026-02-16 04:33:20,882,-6925410.638889139,-6109746.741357105
2026-02-16 04:33:51,883,-6925871.8205669895,-6111793.250689779
2026-02-16 04:34:23,884,-6926333.419751969,-6113805.10349635
2026-02-16 04:34:54,885,-6926793.381584377,-6115831.369782111
2026-02-16 04:35:13,886,-6927249.549762654,-6117777.9556735465
2026-02-16 04:35:44,887,-6927699.612118636,-6119585.108137362
2026-02-16 04:36:15,888,-6928141.183625914,-6121278.5807687
2026-02-16 04:36:46,889,-6928571.912729797,-6122795.145367992
2026-02-16 04:37:18,890,-6928989.5366842495,-6124061.89058182
2026-02-16 04:37:49,891,-6929392.99094741,-6125184.237059014
2026-02-16 04:38:20,892,-6929781.70369337,-6126081.251760926
2026-02-16 04:38:51,893,-6930154.323390964,-6126667.824137542
2026-02-16 04:39:22,894,-6930509.980396199,-6127117.069468973
2026-02-16 04:39:54,895,-6930848.306183807,-6127210.28983341
2026-02-16 04:40:13,896,-6931169.543486029,-6127077.314117212
2026-02-16 04:40:44,897,-6931474.361393489,-6126700.7163490625
2026-02-16 04:41:15,898,-6931764.131561461,-6126134.448973596
2026-02-16 04:41:46,899,-6932040.6766389655,-6125350.928468343
2026-02-16 04:42:17,900,-6932306.019890861,-6124451.96443365
2026-02-16 04:42:49,901,-6932563.3293990595,-6123348.762834038
2026-02-16 04:43:20,902,-6932816.030781495,-6122168.781139424
2026-02-16 04:43:51,903,-6933066.479760383,-6121001.56022349
2026-02-16 04:44:22,904,-6933316.991987626,-6119800.871495598
2026-02-16 04:44:54,905,-6933569.673752721,-6118607.572568117
2026-02-16 04:45:13,906,-6933826.291581596,-6117458.973402047
2026-02-16 04:45:44,907,-6934088.211363493,-6116381.528465111
2026-02-16 04:46:15,908,-6934356.545172166,-6115361.033506862
